set_name,image_path,image_description
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/stići_25144.png,stići
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/sanjati_24920.png,sanjati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/keks_24798.png,keks
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/devet_sati_26497.png,devet sati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/pica_24687.png,pica
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/trik_majica_25303.png,trik majica
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Ź_26629.png,Ź
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/kocke_24690.png,kocke
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/hula_hop_26510.png,hula hop
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ajkula_26483.png,ajkula
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/medicinska_sestra_26501.png,medicinska sestra
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/jagoda_24684.png,jagoda
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/snijeg_25181.png,snijeg
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/N_26616.png,N
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/znati_25331.png,znati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/tužan_24777.png,tužan
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/čovjek_25142.png,čovjek
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/kolica_za_kretanje_osoba_sa_invaliditetom_25297.png,kolica za kretanje osoba sa invaliditetom
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/kupus_25394.png,kupus
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/pas_25015.png,pas
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/dolje_24828.png,dolje
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ljestve_26578.png,ljestve
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/zdravo_24817.png,zdravo
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/G_26608.png,G
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/bazen_26516.png,bazen
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/snijeg_24704.png,snijeg
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/trotinet_26512.png,trotinet
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ćebe_25153.png,ćebe
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/šake_24807.png,šake
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/sunce_25145.png,sunce
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/mlijeko_24680.png,mlijeko
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ispred_24829.png,ispred
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Idem_u_krevet_24933.png,Idem u krevet
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ogledalo_26561.png,ogledalo
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/pokupiti_24930.png,pokupiti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/papir_i_olovka_25368.png,papir i olovka
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/nizak_26506.png,nizak
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/uhvatiti_25156.png,uhvatiti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/beba_24774.png,beba
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/miš_25173.png,miš
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/sipati_24947.png,sipati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/bikini_26593.png,bikini
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/noć_24699.png,noć
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/kocka_25027.png,kocka
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/noć_25067.png,noć
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/M_26615.png,M
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/noć_25175.png,noć
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/plakati_25151.png,plakati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/crveno_25420.png,crveno
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/drvo_25011.png,drvo
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/orao_26485.png,orao
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/sunđer_26508.png,sunđer
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/prazno_25150.png,prazno
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/igrati_se_25404.png,igrati se
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/napolju_26554.png,napolju
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/zdravo_doviđenja_24818.png,"zdravo, doviđenja"
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/okretati_hula_hop_26511.png,okretati hula hop
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/veče_26564.png,veče
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/vatrogasno_vozilo_25294.png,vatrogasno vozilo
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/jastuk_25032.png,jastuk
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/na_iznad_25129.png,"na, iznad"
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/kamen_26529.png,kamen
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/zatvoriti_25177.png,zatvoriti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Kada_24824.png,Kada?
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/pod_26560.png,pod
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ljekar_24796.png,ljekar
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/zašto_26550.png,zašto
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Ć_26602.png,Ć
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/tobogan_26509.png,tobogan
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/kuhinja_26472.png,kuhinja
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/sladoled_24781.png,sladoled
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ležati_25364.png,ležati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/dan_25174.png,dan
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/pantalone_24789.png,pantalone
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/piće_25410.png,piće
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/lasta_26486.png,lasta
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/tamno_plava_26463.png,tamno plava
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/proleće_24702.png,proleće
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/traktor_25291.png,traktor
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/sunčano_24705.png,sunčano
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/lijepak_25288.png,lijepak
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Gdje_živiš_24823.png,Gdje živiš?
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/I_26610.png,I
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/tetka_25329.png,tetka
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/sakriti_25316.png,sakriti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/srećan_24794.png,srećan
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Z_26626.png,Z
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/brod_25283.png,brod
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ispod_25383.png,ispod
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/lopta_24689.png,lopta
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Ś_26628.png,Ś
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/pleh_26585.png,pleh
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/učiteljica_24913.png,učiteljica
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/kuća_25020.png,kuća
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/meso_24679.png,meso
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/četkica_i_pasta_za_zube_25138.png,četkica i pasta za zube
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/žena_25143.png,žena
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/prvi_25400.png,prvi
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/vuk_25058.png,vuk
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/makaze_25057.png,makaze
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/jabuka_24676.png,jabuka
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/oko_24805.png,oko
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/vodene_boje_26581.png,vodene boje
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/bojiti_24918.png,bojiti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/sir_25041.png,sir
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/limun_25281.png,limun
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/pored_25385.png,pored
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/prljavo_25279.png,prljavo
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/poklon_26589.png,poklon
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/bubamara_26566.png,bubamara
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/kompjuter_25330.png,kompjuter
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/pisati_25021.png,pisati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/slatko_26563.png,slatko
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/B_26599.png,B
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/on_24814.png,on
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/kupatilo_26471.png,kupatilo
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Dž_26604.png,Dž
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/krug_25399.png,krug
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/igračke_25155.png,igračke
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ružan_26551.png,ružan
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/srećan_izgled_24795.png,srećan izgled
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ja_24766.png,ja
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/gladan_sam_25073.png,gladan sam
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/vjetar_26503.png,vjetar
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/šišati_25126.png,šišati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/pitati_25314.png,pitati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/plivati_26573.png,plivati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/mašina_za_pranje_veša_26474.png,mašina za pranje veša
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/lutka_24692.png,lutka
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/automobil_24698.png,automobil
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ljubiti_25365.png,ljubiti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/cvijeće_25059.png,cvijeće
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/gledati_TV_25077.png,gledati TV
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/šerpa_26476.png,šerpa
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/glava_24801.png,glava
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/banana_25038.png,banana
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/slagalica_25289.png,slagalica
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/spavati_24931.png,spavati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/slon_25172.png,slon
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/složiti_26591.png,složiti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/točak_25296.png,točak
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/taksi_25290.png,taksi
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/rođendan_25135.png,rođendan
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/okolo_24831.png,okolo
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Kaki_mi_se_24941.png,Kaki mi se
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/sto_25047.png,sto
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/pesnica_26479.png,pesnica
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/torba_25308.png,torba
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/hrana_25411.png,hrana
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/salveta_25382.png,salveta
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/F_26607.png,F
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/dati_24944.png,dati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ići_25313.png,ići
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/izvan_25128.png,izvan
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/baba_24785.png,baba
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/čelo_24793.png,čelo
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Hladno_mi_je_24937.png,Hladno mi je
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/dva_sata_26490.png,dva sata
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Boli_me_glava_24939.png,Boli me glava
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/čizme_25301.png,čizme
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Piški_mi_se_24934.png,Piški mi se
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/R_26620.png,R
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/uplašen_26592.png,uplašen
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/stajati_25154.png,stajati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/vaterpolo_26514.png,vaterpolo
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/zagrliti_24916.png,zagrliti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/riba_25039.png,riba
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/gasiti_25276.png,gasiti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/posljednji_25401.png,posljednji
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/bijela_26462.png,bijela
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/puž_25060.png,puž
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/tamo_24922.png,tamo
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/olovka_24693.png,olovka
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/borovnice_26466.png,borovnice
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/autobus_25285.png,autobus
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/prozor_25044.png,prozor
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/čarape_25035.png,čarape
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/skočiti_24928.png,skočiti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/bojice_24695.png,bojice
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Piški_mi_se_24935.png,Piški mi se
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/štampač_25378.png,štampač
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/gaće_25302.png,gaće
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/okačiti_26596.png,okačiti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/Boli_me_glava_24938.png,Boli me glava
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/desno_24923.png,desno
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ustati_25139.png,ustati
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/lekar_24770.png,lekar
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/stolica_25048.png,stolica
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/kutija_25055.png,kutija
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/tuš_26587.png,tuš
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/kapa_za_plivanje_26518.png,kapa za plivanje
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/ajkula_26484.png,ajkula
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/crna_26461.png,crna
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/V_26625.png,V
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/žuta_26465.png,žuta
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/roza_26460.png,roza
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/H_26609.png,H
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/sjesti_25063.png,sjesti
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/jorgan_26468.png,jorgan
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/med_25046.png,med
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/trenerka_25304.png,trenerka
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/između_25127.png,između
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/paprika_25310.png,paprika
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/puno_25149.png,puno
Crna_Gora_Montenegro,images/globalsymbols_data/Crna_Gora_Montenegro/star_25320.png,star
